date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
01/06/2017,P84639,FALLOWFIELD MEDICAL CENTRE,95,362.79,0,0
01/07/2017,P84639,FALLOWFIELD MEDICAL CENTRE,64,269.74,0,0
01/08/2017,P84639,FALLOWFIELD MEDICAL CENTRE,72,224.57,0,0
01/09/2017,P84639,FALLOWFIELD MEDICAL CENTRE,84,250.89,0,0
01/10/2017,P84639,FALLOWFIELD MEDICAL CENTRE,72,173.44,0,0
01/11/2017,P84639,FALLOWFIELD MEDICAL CENTRE,86,302.77,0,0
01/12/2017,P84639,FALLOWFIELD MEDICAL CENTRE,127,257.24,0,0
01/01/2018,P84639,FALLOWFIELD MEDICAL CENTRE,456,1285.52,0,0
01/02/2018,P84639,FALLOWFIELD MEDICAL CENTRE,336,1233.98,0,0
01/03/2018,P84639,FALLOWFIELD MEDICAL CENTRE,322,1235.68,0,0
01/04/2018,P84639,FALLOWFIELD MEDICAL CENTRE,386,1387.11,0,0
01/05/2018,P84639,FALLOWFIELD MEDICAL CENTRE,311,1015.06,0,0
01/06/2018,P84639,FALLOWFIELD MEDICAL CENTRE,141,347.75,0,0
01/07/2018,P84639,FALLOWFIELD MEDICAL CENTRE,163,522.93,0,0
01/08/2018,P84639,FALLOWFIELD MEDICAL CENTRE,124,585.72,0,0
01/09/2018,P84639,FALLOWFIELD MEDICAL CENTRE,102,282.67,0,0
01/10/2018,P84639,FALLOWFIELD MEDICAL CENTRE,73,233,0,0
01/11/2018,P84639,FALLOWFIELD MEDICAL CENTRE,80,164.71,0,0
01/12/2018,P84639,FALLOWFIELD MEDICAL CENTRE,87,302.53,0,0
01/01/2019,P84639,FALLOWFIELD MEDICAL CENTRE,80,185.23,0,0
01/02/2019,P84639,FALLOWFIELD MEDICAL CENTRE,96,296.14,0,0
01/03/2019,P84639,FALLOWFIELD MEDICAL CENTRE,72,227.65,0,0
01/04/2019,P84639,FALLOWFIELD MEDICAL CENTRE,54,158.55,0,0
01/05/2019,P84639,FALLOWFIELD MEDICAL CENTRE,74,180.95,0,0
01/06/2019,P84639,FALLOWFIELD MEDICAL CENTRE,71,151.24,0,0
01/07/2019,P84639,FALLOWFIELD MEDICAL CENTRE,64,144.41,0,0
01/08/2019,P84639,FALLOWFIELD MEDICAL CENTRE,71,213.14,0,0
01/09/2019,P84639,FALLOWFIELD MEDICAL CENTRE,76,262.55,0,0
01/10/2014,P84640,QUEENS MEDICAL CENTRE,150,669.57,0,0
01/11/2014,P84640,QUEENS MEDICAL CENTRE,152,877.07,0,0
01/12/2014,P84640,QUEENS MEDICAL CENTRE,167,1011.31,0,0
01/01/2015,P84640,QUEENS MEDICAL CENTRE,138,855.82,0,0
01/02/2015,P84640,QUEENS MEDICAL CENTRE,163,1309.91,0,0
01/03/2015,P84640,QUEENS MEDICAL CENTRE,155,853.79,0,0
01/04/2015,P84640,QUEENS MEDICAL CENTRE,146,867.36,0,0
01/05/2015,P84640,QUEENS MEDICAL CENTRE,120,913.04,0,0
01/06/2015,P84640,QUEENS MEDICAL CENTRE,102,1319.43,0,0
01/07/2015,P84640,QUEENS MEDICAL CENTRE,81,562.15,0,0
01/08/2015,P84640,QUEENS MEDICAL CENTRE,87,1021.05,0,0
01/09/2015,P84640,QUEENS MEDICAL CENTRE,103,905.48,0,0
01/10/2015,P84640,QUEENS MEDICAL CENTRE,93,531.11,0,0
01/11/2015,P84640,QUEENS MEDICAL CENTRE,104,1008.33,0,0
01/12/2015,P84640,QUEENS MEDICAL CENTRE,90,842.16,0,0
01/01/2016,P84640,QUEENS MEDICAL CENTRE,120,1186.49,0,0
01/02/2016,P84640,QUEENS MEDICAL CENTRE,114,927.23,0,0
01/03/2016,P84640,QUEENS MEDICAL CENTRE,114,1029.25,0,0
01/04/2016,P84640,QUEENS MEDICAL CENTRE,91,363.62,0,0
01/05/2016,P84640,QUEENS MEDICAL CENTRE,94,433.86,0,0
01/06/2016,P84640,QUEENS MEDICAL CENTRE,86,863,0,0
01/07/2016,P84640,QUEENS MEDICAL CENTRE,96,610.19,0,0
01/08/2016,P84640,QUEENS MEDICAL CENTRE,76,504.1,0,0
01/09/2016,P84640,QUEENS MEDICAL CENTRE,99,870.78,0,0
01/10/2016,P84640,QUEENS MEDICAL CENTRE,115,633.59,0,0
01/11/2016,P84640,QUEENS MEDICAL CENTRE,113,619.51,0,0
01/12/2016,P84640,QUEENS MEDICAL CENTRE,120,725.57,0,0
01/01/2017,P84640,QUEENS MEDICAL CENTRE,130,639.86,0,0
01/02/2017,P84640,QUEENS MEDICAL CENTRE,104,792.97,0,0
01/03/2017,P84640,QUEENS MEDICAL CENTRE,91,799.72,0,0
01/04/2017,P84640,QUEENS MEDICAL CENTRE,86,624.47,0,0
01/05/2017,P84640,QUEENS MEDICAL CENTRE,126,967.89,0,0
01/06/2017,P84640,QUEENS MEDICAL CENTRE,108,539.24,0,0
01/07/2017,P84640,QUEENS MEDICAL CENTRE,118,750.54,0,0
01/08/2017,P84640,QUEENS MEDICAL CENTRE,157,1021.87,0,0
01/09/2017,P84640,QUEENS MEDICAL CENTRE,141,865.49,0,0
01/10/2017,P84640,QUEENS MEDICAL CENTRE,197,777.97,0,0
01/11/2017,P84640,QUEENS MEDICAL CENTRE,159,1119.66,0,0
01/12/2017,P84640,QUEENS MEDICAL CENTRE,160,971.27,0,0
01/01/2018,P84640,QUEENS MEDICAL CENTRE,217,685.05,0,0
01/02/2018,P84640,QUEENS MEDICAL CENTRE,153,827.85,0,0
01/03/2018,P84640,QUEENS MEDICAL CENTRE,109,652.47,0,0
01/04/2018,P84640,QUEENS MEDICAL CENTRE,138,419.25,0,0
01/05/2018,P84640,QUEENS MEDICAL CENTRE,124,433.18,0,0
01/06/2018,P84640,QUEENS MEDICAL CENTRE,114,386.83,0,0
01/07/2018,P84640,QUEENS MEDICAL CENTRE,96,385.6,0,0
01/08/2018,P84640,QUEENS MEDICAL CENTRE,88,331.68,0,0
01/09/2018,P84640,QUEENS MEDICAL CENTRE,128,567.27,0,0
01/10/2018,P84640,QUEENS MEDICAL CENTRE,155,664.89,0,0
01/11/2018,P84640,QUEENS MEDICAL CENTRE,146,565.48,0,0
01/12/2018,P84640,QUEENS MEDICAL CENTRE,142,569.4,0,0
01/01/2019,P84640,QUEENS MEDICAL CENTRE,168,620.99,0,0
01/02/2019,P84640,QUEENS MEDICAL CENTRE,148,613.59,0,0
01/03/2019,P84640,QUEENS MEDICAL CENTRE,134,503.06,0,0
01/04/2019,P84640,QUEENS MEDICAL CENTRE,151,662.47,0,0
01/05/2019,P84640,QUEENS MEDICAL CENTRE,109,523.54,0,0
01/06/2019,P84640,QUEENS MEDICAL CENTRE,109,513.9,0,0
01/07/2019,P84640,QUEENS MEDICAL CENTRE,142,782.35,0,0
01/08/2019,P84640,QUEENS MEDICAL CENTRE,112,472.92,0,0
01/09/2019,P84640,QUEENS MEDICAL CENTRE,116,577.19,0,0
01/10/2014,P84644,PARKSIDE SURGERY,198,875.11,0,0
01/11/2014,P84644,PARKSIDE SURGERY,198,801.62,0,0
01/12/2014,P84644,PARKSIDE SURGERY,271,1447.58,0,0
01/01/2015,P84644,PARKSIDE SURGERY,191,688.51,0,0
01/02/2015,P84644,PARKSIDE SURGERY,218,1156.12,0,0
01/03/2015,P84644,PARKSIDE SURGERY,240,1253.51,0,0
01/04/2015,P84644,PARKSIDE SURGERY,174,833.63,0,0
01/05/2015,P84644,PARKSIDE SURGERY,158,748.01,0,0
01/06/2015,P84644,PARKSIDE SURGERY,178,683.34,0,0
01/07/2015,P84644,PARKSIDE SURGERY,186,900.5,0,0
01/08/2015,P84644,PARKSIDE SURGERY,139,796.82,0,0
01/09/2015,P84644,PARKSIDE SURGERY,185,869.92,0,0
01/10/2015,P84644,PARKSIDE SURGERY,180,851.72,0,0
01/11/2015,P84644,PARKSIDE SURGERY,202,871.54,0,0
01/12/2015,P84644,PARKSIDE SURGERY,177,739.82,0,0
01/01/2016,P84644,PARKSIDE SURGERY,232,875.37,0,0
01/02/2016,P84644,PARKSIDE SURGERY,224,1118.94,0,0
01/03/2016,P84644,PARKSIDE SURGERY,211,797.94,0,0
01/04/2016,P84644,PARKSIDE SURGERY,215,1153.74,0,0
01/05/2016,P84644,PARKSIDE SURGERY,156,807.08,0,0
01/06/2016,P84644,PARKSIDE SURGERY,172,825.1,0,0
01/07/2016,P84644,PARKSIDE SURGERY,159,730.31,0,0
01/08/2016,P84644,PARKSIDE SURGERY,158,824.84,0,0
01/09/2016,P84644,PARKSIDE SURGERY,158,837.01,0,0
01/10/2016,P84644,PARKSIDE SURGERY,168,912.38,0,0
01/11/2016,P84644,PARKSIDE SURGERY,176,810.83,0,0
01/12/2016,P84644,PARKSIDE SURGERY,243,1012.44,0,0
01/01/2017,P84644,PARKSIDE SURGERY,205,1034.3,0,0
01/02/2017,P84644,PARKSIDE SURGERY,196,1142.3,0,0
01/03/2017,P84644,PARKSIDE SURGERY,192,1011.98,0,0
01/04/2017,P84644,PARKSIDE SURGERY,191,1085.91,0,0
01/05/2017,P84644,PARKSIDE SURGERY,206,953.89,0,0
01/06/2017,P84644,PARKSIDE SURGERY,182,929.04,0,0
01/07/2017,P84644,PARKSIDE SURGERY,168,778.05,0,0
01/08/2017,P84644,PARKSIDE SURGERY,161,860.28,0,0
01/09/2017,P84644,PARKSIDE SURGERY,160,761.48,0,0
01/10/2017,P84644,PARKSIDE SURGERY,191,962.43,0,0
01/11/2017,P84644,PARKSIDE SURGERY,200,749.31,0,0
01/12/2017,P84644,PARKSIDE SURGERY,218,818.33,0,0
01/01/2018,P84644,PARKSIDE SURGERY,253,1101.51,0,0
01/02/2018,P84644,PARKSIDE SURGERY,218,879.14,0,0
01/03/2018,P84644,PARKSIDE SURGERY,218,955.37,0,0
01/04/2018,P84644,PARKSIDE SURGERY,179,1309.15,0,0
01/05/2018,P84644,PARKSIDE SURGERY,184,717.71,0,0
01/06/2018,P84644,PARKSIDE SURGERY,191,693.89,0,0
01/07/2018,P84644,PARKSIDE SURGERY,191,686.98,0,0
01/08/2018,P84644,PARKSIDE SURGERY,187,935.05,0,0
01/09/2018,P84644,PARKSIDE SURGERY,170,790.14,0,0
01/10/2018,P84644,PARKSIDE SURGERY,237,813.02,0,0
01/11/2018,P84644,PARKSIDE SURGERY,288,1123.9,0,0
01/12/2018,P84644,PARKSIDE SURGERY,272,916.3,0,0
01/01/2019,P84644,PARKSIDE SURGERY,279,1058.19,0,0
01/02/2019,P84644,PARKSIDE SURGERY,235,897.79,0,0
01/03/2019,P84644,PARKSIDE SURGERY,235,1029.42,0,0
01/04/2019,P84644,PARKSIDE SURGERY,246,1089.12,0,0
01/05/2019,P84644,PARKSIDE SURGERY,249,988.64,0,0
01/06/2019,P84644,PARKSIDE SURGERY,233,873.27,0,0
01/07/2019,P84644,PARKSIDE SURGERY,199,995.2,0,0
01/08/2019,P84644,PARKSIDE SURGERY,221,1158.29,0,0
01/09/2019,P84644,PARKSIDE SURGERY,266,1466.78,0,0
01/10/2014,P84645,PARK VIEW MEDICAL CENTRE,393,1774.27,0,0
01/11/2014,P84645,PARK VIEW MEDICAL CENTRE,355,1730.1,0,0
01/12/2014,P84645,PARK VIEW MEDICAL CENTRE,410,2462.52,0,0
01/01/2015,P84645,PARK VIEW MEDICAL CENTRE,366,1927.02,0,0
01/02/2015,P84645,PARK VIEW MEDICAL CENTRE,344,2269.83,0,0
01/03/2015,P84645,PARK VIEW MEDICAL CENTRE,421,2743.13,0,0
01/04/2015,P84645,PARK VIEW MEDICAL CENTRE,347,1890.76,0,0
01/05/2015,P84645,PARK VIEW MEDICAL CENTRE,320,2226.92,0,0
01/06/2015,P84645,PARK VIEW MEDICAL CENTRE,368,1953.98,0,0
01/07/2015,P84645,PARK VIEW MEDICAL CENTRE,348,2402.61,0,0
01/08/2015,P84645,PARK VIEW MEDICAL CENTRE,282,1678.61,0,0
01/09/2015,P84645,PARK VIEW MEDICAL CENTRE,321,1726.68,0,0
01/10/2015,P84645,PARK VIEW MEDICAL CENTRE,330,1898.62,0,0
01/11/2015,P84645,PARK VIEW MEDICAL CENTRE,341,1948.65,0,0
01/12/2015,P84645,PARK VIEW MEDICAL CENTRE,356,1898.25,0,0
01/01/2016,P84645,PARK VIEW MEDICAL CENTRE,328,1883.15,0,0
01/02/2016,P84645,PARK VIEW MEDICAL CENTRE,338,1585.35,0,0
01/03/2016,P84645,PARK VIEW MEDICAL CENTRE,365,1768.72,0,0
01/04/2016,P84645,PARK VIEW MEDICAL CENTRE,347,2700.88,0,0
01/05/2016,P84645,PARK VIEW MEDICAL CENTRE,310,1907.46,0,0
01/06/2016,P84645,PARK VIEW MEDICAL CENTRE,275,1713.84,0,0
01/07/2016,P84645,PARK VIEW MEDICAL CENTRE,224,1937.98,0,0
01/08/2016,P84645,PARK VIEW MEDICAL CENTRE,303,1512.88,0,0
01/09/2016,P84645,PARK VIEW MEDICAL CENTRE,271,1340.53,0,0
01/10/2016,P84645,PARK VIEW MEDICAL CENTRE,325,1637.66,0,0
01/11/2016,P84645,PARK VIEW MEDICAL CENTRE,355,2063.19,0,0
01/12/2016,P84645,PARK VIEW MEDICAL CENTRE,421,2458.26,0,0
01/01/2017,P84645,PARK VIEW MEDICAL CENTRE,343,1838.89,0,0
01/02/2017,P84645,PARK VIEW MEDICAL CENTRE,368,1827.57,0,0
01/03/2017,P84645,PARK VIEW MEDICAL CENTRE,407,2575.39,0,0
01/04/2017,P84645,PARK VIEW MEDICAL CENTRE,238,1777.03,0,0
01/05/2017,P84645,PARK VIEW MEDICAL CENTRE,322,2172.63,0,0
01/06/2017,P84645,PARK VIEW MEDICAL CENTRE,265,1562.5,0,0
01/07/2017,P84645,PARK VIEW MEDICAL CENTRE,264,1238.99,0,0
01/08/2017,P84645,PARK VIEW MEDICAL CENTRE,257,1100.64,0,0
01/09/2017,P84645,PARK VIEW MEDICAL CENTRE,329,1820.83,0,0
01/10/2017,P84645,PARK VIEW MEDICAL CENTRE,308,1251.62,0,0
01/11/2017,P84645,PARK VIEW MEDICAL CENTRE,325,2443.41,0,0
01/12/2017,P84645,PARK VIEW MEDICAL CENTRE,300,1145.19,0,0
01/01/2018,P84645,PARK VIEW MEDICAL CENTRE,362,1252.75,0,0
01/02/2018,P84645,PARK VIEW MEDICAL CENTRE,298,1191.18,0,0
01/03/2018,P84645,PARK VIEW MEDICAL CENTRE,243,852.36,0,0
01/04/2018,P84645,PARK VIEW MEDICAL CENTRE,219,880.58,0,0
01/05/2018,P84645,PARK VIEW MEDICAL CENTRE,246,814.09,0,0
01/06/2018,P84645,PARK VIEW MEDICAL CENTRE,233,886.04,0,0
01/07/2018,P84645,PARK VIEW MEDICAL CENTRE,269,1044.95,0,0
01/08/2018,P84645,PARK VIEW MEDICAL CENTRE,271,977.69,0,0
01/09/2018,P84645,PARK VIEW MEDICAL CENTRE,271,1178.08,0,0
01/10/2018,P84645,PARK VIEW MEDICAL CENTRE,269,1236.62,0,0
01/11/2018,P84645,PARK VIEW MEDICAL CENTRE,282,1255.6,0,0
01/12/2018,P84645,PARK VIEW MEDICAL CENTRE,337,1454.84,0,0
01/01/2019,P84645,PARK VIEW MEDICAL CENTRE,336,1448.91,0,0
01/02/2019,P84645,PARK VIEW MEDICAL CENTRE,296,1552.3,0,0
01/03/2019,P84645,PARK VIEW MEDICAL CENTRE,295,2338.25,0,0
01/04/2019,P84645,PARK VIEW MEDICAL CENTRE,235,1033.56,0,0
01/05/2019,P84645,PARK VIEW MEDICAL CENTRE,271,1749.38,0,0
01/06/2019,P84645,PARK VIEW MEDICAL CENTRE,244,1376.9,0,0
01/07/2019,P84645,PARK VIEW MEDICAL CENTRE,256,1399.94,0,0
01/08/2019,P84645,PARK VIEW MEDICAL CENTRE,222,1288.39,0,0
01/09/2019,P84645,PARK VIEW MEDICAL CENTRE,236,1243.06,0,0
01/10/2014,P84650,THE ALEXANDRA PRACTICE,199,1049.97,0,0
01/11/2014,P84650,THE ALEXANDRA PRACTICE,180,868.58,0,0
01/12/2014,P84650,THE ALEXANDRA PRACTICE,291,1531.58,0,0
01/01/2015,P84650,THE ALEXANDRA PRACTICE,252,1291.47,0,0
01/02/2015,P84650,THE ALEXANDRA PRACTICE,188,849.62,0,0
01/03/2015,P84650,THE ALEXANDRA PRACTICE,209,1182.61,0,0
01/04/2015,P84650,THE ALEXANDRA PRACTICE,136,681.44,0,0
01/05/2015,P84650,THE ALEXANDRA PRACTICE,172,1051.55,0,0
01/06/2015,P84650,THE ALEXANDRA PRACTICE,143,1034.81,0,0
01/07/2015,P84650,THE ALEXANDRA PRACTICE,182,1404.7,0,0
01/08/2015,P84650,THE ALEXANDRA PRACTICE,140,637.23,0,0
01/09/2015,P84650,THE ALEXANDRA PRACTICE,178,1133.01,0,0
01/10/2015,P84650,THE ALEXANDRA PRACTICE,194,1003.29,0,0
01/11/2015,P84650,THE ALEXANDRA PRACTICE,200,1123.04,0,0
01/12/2015,P84650,THE ALEXANDRA PRACTICE,212,1344.54,0,0
01/01/2016,P84650,THE ALEXANDRA PRACTICE,188,911.51,0,0
01/02/2016,P84650,THE ALEXANDRA PRACTICE,227,1105.47,0,0
01/03/2016,P84650,THE ALEXANDRA PRACTICE,178,1207.21,0,0
01/04/2016,P84650,THE ALEXANDRA PRACTICE,164,870.05,0,0
01/05/2016,P84650,THE ALEXANDRA PRACTICE,166,821.41,0,0
01/06/2016,P84650,THE ALEXANDRA PRACTICE,140,719.62,0,0
01/07/2016,P84650,THE ALEXANDRA PRACTICE,132,942.1,0,0
01/08/2016,P84650,THE ALEXANDRA PRACTICE,143,652.92,0,0
01/09/2016,P84650,THE ALEXANDRA PRACTICE,182,1122.63,0,0
01/10/2016,P84650,THE ALEXANDRA PRACTICE,179,654.87,0,0
01/11/2016,P84650,THE ALEXANDRA PRACTICE,180,798.56,0,0
01/12/2016,P84650,THE ALEXANDRA PRACTICE,200,1200.34,0,0
01/01/2017,P84650,THE ALEXANDRA PRACTICE,220,1069.01,0,0
01/02/2017,P84650,THE ALEXANDRA PRACTICE,171,1082.59,0,0
01/03/2017,P84650,THE ALEXANDRA PRACTICE,197,1516.48,0,0
01/04/2017,P84650,THE ALEXANDRA PRACTICE,173,1058.96,0,0
01/05/2017,P84650,THE ALEXANDRA PRACTICE,172,1275.11,0,0
01/06/2017,P84650,THE ALEXANDRA PRACTICE,176,1205.78,0,0
01/07/2017,P84650,THE ALEXANDRA PRACTICE,180,1462.6,0,0
01/08/2017,P84650,THE ALEXANDRA PRACTICE,223,1610.79,0,0
01/09/2017,P84650,THE ALEXANDRA PRACTICE,150,1075.21,0,0
01/10/2017,P84650,THE ALEXANDRA PRACTICE,172,1121.27,0,0
01/11/2017,P84650,THE ALEXANDRA PRACTICE,191,1055.59,0,0
01/12/2017,P84650,THE ALEXANDRA PRACTICE,213,1387.61,0,0
01/01/2018,P84650,THE ALEXANDRA PRACTICE,210,973.21,0,0
01/02/2018,P84650,THE ALEXANDRA PRACTICE,212,883.3,0,0
01/03/2018,P84650,THE ALEXANDRA PRACTICE,202,1185.2,0,0
01/04/2018,P84650,THE ALEXANDRA PRACTICE,176,1097.8,0,0
01/05/2018,P84650,THE ALEXANDRA PRACTICE,159,1583.66,0,0
01/06/2018,P84650,THE ALEXANDRA PRACTICE,164,1204.17,0,0
01/07/2018,P84650,THE ALEXANDRA PRACTICE,170,1156.59,0,0
01/08/2018,P84650,THE ALEXANDRA PRACTICE,156,1012.24,0,0
01/09/2018,P84650,THE ALEXANDRA PRACTICE,196,996.19,0,0
01/10/2018,P84650,THE ALEXANDRA PRACTICE,174,580.18,0,0
01/11/2018,P84650,THE ALEXANDRA PRACTICE,211,840.33,0,0
01/12/2018,P84650,THE ALEXANDRA PRACTICE,204,855.4,0,0
01/01/2019,P84650,THE ALEXANDRA PRACTICE,245,989.38,0,0
01/02/2019,P84650,THE ALEXANDRA PRACTICE,177,779.6,0,0
01/03/2019,P84650,THE ALEXANDRA PRACTICE,192,1225.7,0,0
01/04/2019,P84650,THE ALEXANDRA PRACTICE,193,756.06,0,0
01/05/2019,P84650,THE ALEXANDRA PRACTICE,169,631.9,0,0
01/06/2019,P84650,THE ALEXANDRA PRACTICE,169,838.85,0,0
01/07/2019,P84650,THE ALEXANDRA PRACTICE,207,969.11,0,0
01/08/2019,P84650,THE ALEXANDRA PRACTICE,151,690.53,0,0
01/09/2019,P84650,THE ALEXANDRA PRACTICE,174,941.04,0,0
01/10/2014,P84651,NORTHERN MOOR MEDICAL PRACTICE,188,827.88,0,0
01/11/2014,P84651,NORTHERN MOOR MEDICAL PRACTICE,175,767.3,0,0
01/12/2014,P84651,NORTHERN MOOR MEDICAL PRACTICE,189,677.21,0,0
01/01/2015,P84651,NORTHERN MOOR MEDICAL PRACTICE,177,789.16,0,0
01/02/2015,P84651,NORTHERN MOOR MEDICAL PRACTICE,164,939.08,0,0
01/03/2015,P84651,NORTHERN MOOR MEDICAL PRACTICE,175,943.64,0,0
01/04/2015,P84651,NORTHERN MOOR MEDICAL PRACTICE,148,791.1,0,0
01/05/2015,P84651,NORTHERN MOOR MEDICAL PRACTICE,129,657.9,0,0
01/06/2015,P84651,NORTHERN MOOR MEDICAL PRACTICE,173,666.97,0,0
01/07/2015,P84651,NORTHERN MOOR MEDICAL PRACTICE,119,456.51,0,0
01/08/2015,P84651,NORTHERN MOOR MEDICAL PRACTICE,113,492.88,0,0
01/09/2015,P84651,NORTHERN MOOR MEDICAL PRACTICE,167,700.5,0,0
01/10/2015,P84651,NORTHERN MOOR MEDICAL PRACTICE,192,995.01,0,0
01/11/2015,P84651,NORTHERN MOOR MEDICAL PRACTICE,190,802.01,0,0
01/12/2015,P84651,NORTHERN MOOR MEDICAL PRACTICE,213,819.26,0,0
01/01/2016,P84651,NORTHERN MOOR MEDICAL PRACTICE,193,581.77,0,0
01/02/2016,P84651,NORTHERN MOOR MEDICAL PRACTICE,200,822.97,0,0
01/03/2016,P84651,NORTHERN MOOR MEDICAL PRACTICE,188,718.92,0,0
01/04/2016,P84651,NORTHERN MOOR MEDICAL PRACTICE,160,606,0,0
01/05/2016,P84651,NORTHERN MOOR MEDICAL PRACTICE,166,682.29,0,0
01/06/2016,P84651,NORTHERN MOOR MEDICAL PRACTICE,167,959.34,0,0
01/07/2016,P84651,NORTHERN MOOR MEDICAL PRACTICE,192,709.39,0,0
01/08/2016,P84651,NORTHERN MOOR MEDICAL PRACTICE,155,668.27,0,0
01/09/2016,P84651,NORTHERN MOOR MEDICAL PRACTICE,175,637.64,0,0
01/10/2016,P84651,NORTHERN MOOR MEDICAL PRACTICE,163,685.96,0,0
01/11/2016,P84651,NORTHERN MOOR MEDICAL PRACTICE,211,933.54,0,0
01/12/2016,P84651,NORTHERN MOOR MEDICAL PRACTICE,205,806.27,0,0
01/01/2017,P84651,NORTHERN MOOR MEDICAL PRACTICE,234,811.21,0,0
01/02/2017,P84651,NORTHERN MOOR MEDICAL PRACTICE,192,997.65,0,0
01/03/2017,P84651,NORTHERN MOOR MEDICAL PRACTICE,186,965.71,0,0
01/04/2017,P84651,NORTHERN MOOR MEDICAL PRACTICE,137,724.59,0,0
01/05/2017,P84651,NORTHERN MOOR MEDICAL PRACTICE,187,863.23,0,0
01/06/2017,P84651,NORTHERN MOOR MEDICAL PRACTICE,182,1121.55,0,0
01/07/2017,P84651,NORTHERN MOOR MEDICAL PRACTICE,181,911.14,0,0
01/08/2017,P84651,NORTHERN MOOR MEDICAL PRACTICE,172,829.02,0,0
01/09/2017,P84651,NORTHERN MOOR MEDICAL PRACTICE,188,658.56,0,0
01/10/2017,P84651,NORTHERN MOOR MEDICAL PRACTICE,206,665.46,0,0
01/11/2017,P84651,NORTHERN MOOR MEDICAL PRACTICE,211,767.07,0,0
01/12/2017,P84651,NORTHERN MOOR MEDICAL PRACTICE,234,645.73,0,0
01/01/2018,P84651,NORTHERN MOOR MEDICAL PRACTICE,239,778.1,0,0
01/02/2018,P84651,NORTHERN MOOR MEDICAL PRACTICE,246,871.28,0,0
01/03/2018,P84651,NORTHERN MOOR MEDICAL PRACTICE,231,900.93,0,0
01/04/2018,P84651,NORTHERN MOOR MEDICAL PRACTICE,190,795.4,0,0
01/05/2018,P84651,NORTHERN MOOR MEDICAL PRACTICE,214,903.77,0,0
01/06/2018,P84651,NORTHERN MOOR MEDICAL PRACTICE,191,607.98,0,0
01/07/2018,P84651,NORTHERN MOOR MEDICAL PRACTICE,209,911.69,0,0
01/08/2018,P84651,NORTHERN MOOR MEDICAL PRACTICE,193,811.86,0,0
01/09/2018,P84651,NORTHERN MOOR MEDICAL PRACTICE,201,700.37,0,0
01/10/2018,P84651,NORTHERN MOOR MEDICAL PRACTICE,248,861.3,0,0
01/11/2018,P84651,NORTHERN MOOR MEDICAL PRACTICE,228,964.73,0,0
01/12/2018,P84651,NORTHERN MOOR MEDICAL PRACTICE,224,763.52,0,0
01/01/2019,P84651,NORTHERN MOOR MEDICAL PRACTICE,255,836.1,0,0
01/02/2019,P84651,NORTHERN MOOR MEDICAL PRACTICE,239,921.21,0,0
01/03/2019,P84651,NORTHERN MOOR MEDICAL PRACTICE,224,1126.31,0,0
01/04/2019,P84651,NORTHERN MOOR MEDICAL PRACTICE,202,973.13,0,0
01/05/2019,P84651,NORTHERN MOOR MEDICAL PRACTICE,236,1755.16,0,0
01/06/2019,P84651,NORTHERN MOOR MEDICAL PRACTICE,194,2016.78,0,0
01/07/2019,P84651,NORTHERN MOOR MEDICAL PRACTICE,279,1835.52,0,0
01/08/2019,P84651,NORTHERN MOOR MEDICAL PRACTICE,223,1126.8,0,0
01/09/2019,P84651,NORTHERN MOOR MEDICAL PRACTICE,235,1235.94,0,0
01/10/2014,P84652,CORKLAND ROAD MEDICAL PRACTICE,360,2097.82,0,0
01/11/2014,P84652,CORKLAND ROAD MEDICAL PRACTICE,296,3010.25,0,0
01/12/2014,P84652,CORKLAND ROAD MEDICAL PRACTICE,408,3304.19,0,0
01/01/2015,P84652,CORKLAND ROAD MEDICAL PRACTICE,337,3394.9,0,0
01/02/2015,P84652,CORKLAND ROAD MEDICAL PRACTICE,299,1960.63,0,0
01/03/2015,P84652,CORKLAND ROAD MEDICAL PRACTICE,319,3072.1,0,0
01/04/2015,P84652,CORKLAND ROAD MEDICAL PRACTICE,261,1693.81,0,0
01/05/2015,P84652,CORKLAND ROAD MEDICAL PRACTICE,254,1844.59,0,0
01/06/2015,P84652,CORKLAND ROAD MEDICAL PRACTICE,277,3096.84,0,0
01/07/2015,P84652,CORKLAND ROAD MEDICAL PRACTICE,282,1866.07,0,0
01/08/2015,P84652,CORKLAND ROAD MEDICAL PRACTICE,217,1463.27,0,0
01/09/2015,P84652,CORKLAND ROAD MEDICAL PRACTICE,246,1519.05,0,0
01/10/2015,P84652,CORKLAND ROAD MEDICAL PRACTICE,290,1801.29,0,0
01/11/2015,P84652,CORKLAND ROAD MEDICAL PRACTICE,280,1954.96,0,0
01/12/2015,P84652,CORKLAND ROAD MEDICAL PRACTICE,331,2961.34,0,0
01/01/2016,P84652,CORKLAND ROAD MEDICAL PRACTICE,302,1903.83,0,0
01/02/2016,P84652,CORKLAND ROAD MEDICAL PRACTICE,280,2097.38,0,0
01/03/2016,P84652,CORKLAND ROAD MEDICAL PRACTICE,289,2649.09,0,0
01/04/2016,P84652,CORKLAND ROAD MEDICAL PRACTICE,257,1415.97,0,0
01/05/2016,P84652,CORKLAND ROAD MEDICAL PRACTICE,238,2488.96,0,0
01/06/2016,P84652,CORKLAND ROAD MEDICAL PRACTICE,242,1531.19,0,0
01/07/2016,P84652,CORKLAND ROAD MEDICAL PRACTICE,254,1967.29,0,0
